 29184
  2455518.4151851856149733   -100.51     12.00   1361.54   1031.00     38.00      2.33      0.12     10.83      9.26    -13.90     15.90
  2455518.4151851856149733   -100.51     12.00   1409.50   1049.00     52.00      2.35      0.16     10.72      9.26     16.70     21.20
  2455518.4151851856149733   -100.51     12.00   1457.47   1079.00     71.00      2.52      0.22     10.73      9.41     42.50     27.80
  2455518.4151851856149733   -100.51     12.00   1505.44   1123.00    102.00      2.62      0.28     10.61      9.41     62.50     39.70
  2455518.4151851856149733   -100.51     12.00   1553.41   1184.00    124.00      2.47      0.31     10.50      9.36     52.70     47.60
  2455518.4151851856149733   -100.51     12.00   1601.37   1125.00    140.00      2.53      0.38     10.64      9.58    -11.60     54.50
  2455518.4151851856149733   -100.51     12.00   1649.34   1143.00    134.00      2.74      0.45     10.36      9.36    -33.50     52.80
  2455518.4151851856149733   -100.51     12.00   1697.31   1222.00    189.00      2.61      0.44     10.23      9.25    -53.90     73.30
  2455518.4151851856149733   -100.51     12.00   1745.27   1168.00    166.00      2.62      0.47     10.66      9.71    -23.30     64.20
  2455518.4151851856149733   -100.51     12.00   1793.24   1194.00    210.00      2.97      0.58     10.17      9.28    -27.10     82.50
  2455518.4151851856149733   -100.51     12.00   1841.21   1349.00    313.00      2.45      0.70     10.63      9.83    -54.40    113.90
  2455518.4151851856149733   -100.51     12.00   1889.17   1353.00    421.00      2.54      0.96     10.35      9.68     13.00    147.40
  2455518.4151851856149733   -100.51     12.00   1937.14   2182.00    691.00      0.72      0.34     10.14      9.36   -134.90    264.10
  2455518.4151851856149733   -100.51     12.00   1985.11   1540.00    327.00      1.23      0.35     10.22      9.45   -133.00    184.30
  2455518.4151851856149733   -100.51     12.00   2033.07   9999.99   9999.99   9999.99   9999.99     10.22   9999.99   9999.99   9999.99
  2455518.4151851856149733   -100.51     12.00   2081.04   1005.00    276.00      1.74      0.55     10.25      9.58   -291.50    189.50
  2455518.4151851856149733   -100.51     12.00   2129.01   9999.99   9999.99   9999.99   9999.99     10.25   9999.99   9999.99   9999.99
  2455518.4151851856149733   -100.51     12.00   2176.97    349.00     74.00      2.33      0.55     10.42      9.70   -292.40    104.40
  2455518.4151851856149733   -100.51     12.00   2224.94    188.00     43.00      1.86      0.45     10.61      9.80   -637.10     81.10
  2455518.4159953710623085    -95.87     12.00    450.17    549.00    186.00      1.00      0.00      9.75      8.45      7.70     11.30
  2455518.4159953710623085    -95.87     12.00    498.14    706.00    185.00      1.00      0.00      9.89      8.52     19.10     11.70
  2455518.4159953710623085    -95.87     12.00    546.10   9999.99   9999.99   9999.99   9999.99      9.98   9999.99   9999.99   9999.99
  2455518.4159953710623085    -95.87     12.00    594.07    749.00     65.00      0.50      0.08     10.14      8.51      6.90     14.20
  2455518.4159953710623085    -95.87     12.00    642.04    984.00     76.00      0.59      0.08     10.25      8.58      7.30     15.80
  2455518.4159953710623085    -95.87     12.00    690.00   1069.00     51.00      0.77      0.05     10.51      8.66      2.70     12.30
  2455518.4159953710623085    -95.87     12.00    737.97    894.00     25.00      1.09      0.04     10.88      8.89      1.70      8.80
  2455518.4159953710623085    -95.87     12.00    785.94    868.00     15.00      1.16      0.03     11.20      9.03      5.60      5.90
  2455518.4159953710623085    -95.87     12.00    833.90    854.00     11.00      1.29      0.02     11.39      9.11      3.90      4.50
  2455518.4159953710623085    -95.87     12.00    881.87    863.00      9.00      1.38      0.02     11.51      9.17      1.30      3.90
  2455518.4159953710623085    -95.87     12.00    929.84    875.00      9.00      1.48      0.02     11.53      9.21      1.90      4.00
  2455518.4159953710623085    -95.87     12.00    977.80    893.00     10.00      1.58      0.02     11.50      9.24     -1.00      4.40
  2455518.4159953710623085    -95.87     12.00   1025.77    891.00     10.00      1.74      0.03     11.42      9.17     -3.10      4.20
  2455518.4159953710623085    -95.87     12.00   1073.74    917.00     14.00      1.85      0.04     11.32      9.24     -5.60      5.90
  2455518.4159953710623085    -95.87     12.00   1121.70    915.00     14.00      2.06      0.04     11.22      9.19    -15.10      6.00
  2455518.4159953710623085    -95.87     12.00   1169.67    906.00     17.00      2.27      0.05     11.11      9.22    -21.40      7.50
  2455518.4159953710623085    -95.87     12.00   1217.64    913.00     19.00      2.40      0.07     11.04      9.24    -21.70      8.80
  2455518.4159953710623085    -95.87     12.00   1265.60    925.00     26.00      2.51      0.10     10.96      9.31    -21.60     12.00
  2455518.4159953710623085    -95.87     12.00   1313.57    925.00     34.00      2.59      0.13     10.86      9.32    -19.00     15.40
  2455518.4159953710623085    -95.87     12.00   1361.54    990.00     45.00      2.42      0.15     10.85      9.38    -31.20     19.50
  2455518.4159953710623085    -95.87     12.00   1409.50   1011.00     59.00      2.45      0.19     10.78      9.42    -36.30     24.90
  2455518.4159953710623085    -95.87     12.00   1457.47   1080.00     84.00      2.40      0.25     10.73      9.47    -49.50     33.10
  2455518.4159953710623085    -95.87     12.00   1505.44   1142.00    108.00      2.31      0.29     10.57      9.40    -47.50     42.10
  2455518.4159953710623085    -95.87     12.00   1553.41   1132.00    128.00      2.46      0.35     10.53      9.43    -95.80     50.00
  2455518.4159953710623085    -95.87     12.00   1601.37   1171.00    169.00      2.41      0.42     10.62      9.61    -81.40     65.00
  2455518.4159953710623085    -95.87     12.00   1649.34   1220.00    177.00      2.78      0.52     10.47      9.52   -170.90     69.70
  2455518.4159953710623085    -95.87     12.00   1697.31   1424.00    275.00      2.25      0.57     10.34      9.47   -198.10     97.70
  2455518.4159953710623085    -95.87     12.00   1745.27    956.00    197.00      3.42      0.80     10.26      9.51   -281.60     75.70
  2455518.4159953710623085    -95.87     12.00   1793.24   1498.00    465.00      2.28      0.84     10.11      9.40   -194.10    160.80
  2455518.4159953710623085    -95.87     12.00   1841.21   1364.00    623.00      3.02      1.48      9.25      8.64   -201.30    215.90
  2455518.4159953710623085    -95.87     12.00   1889.17    956.00    127.00      3.09      0.51     10.41      9.71   -300.20    109.40
  2455518.4159953710623085    -95.87     12.00   1937.14   1449.00   1194.00      2.22      1.66     10.06      9.65   -260.60    386.70
  2455518.4159953710623085    -95.87     12.00   1985.11   1508.00   1148.00      2.47      2.45     10.07      9.74   -213.40    392.80
  2455518.4159953710623085    -95.87     12.00   2033.07    492.00    164.00      5.49      1.54      9.37      8.95    396.60    128.30
  2455518.4159953710623085    -95.87     12.00   2081.04   9999.99   9999.99   9999.99   9999.99      9.37   9999.99   9999.99   9999.99
  2455518.4159953710623085    -95.87     12.00   2129.01   1059.00    462.00      2.39      0.98     10.23     10.41     35.40    323.40
  2455518.4159953710623085    -95.87     12.00   2176.97   9999.99   9999.99   9999.99   9999.99     10.23   9999.99   9999.99   9999.99
  2455518.4159953710623085    -95.87     12.00   2224.94   9999.99   9999.99   9999.99   9999.99     10.23   9999.99   9999.99   9999.99
  2455518.4168055560439825    -91.28     11.98    450.17    436.00    223.00      1.00      0.00      9.75      8.37   -161.00      4.80
  2455518.4168055560439825    -91.28     11.98    498.14    698.00    242.00      1.00      0.00      9.93      8.58   -115.40      9.60
  2455518.4168055560439825    -91.28     11.98    546.10   9999.99   9999.99   9999.99   9999.99      9.95   9999.99   9999.99   9999.99
  2455518.4168055560439825    -91.28     11.98    594.07    922.00     89.00      0.42      0.08     10.09      8.49      4.30     16.30
  2455518.4168055560439825    -91.28     11.98    642.04   1050.00     62.00      0.67      0.06     10.28      8.52     19.20     13.30
  2455518.4168055560439825    -91.28     11.98    690.00   1033.00     45.00      0.89      0.05     10.59      8.73     17.10     11.90
  2455518.4168055560439825    -91.28     11.98    737.97    879.00     21.00      1.11      0.04     10.99      8.93      5.80      7.50
  2455518.4168055560439825    -91.28     11.98    785.94    835.00     14.00      1.20      0.03     11.23      9.06     -7.10      5.80
  2455518.4168055560439825    -91.28     11.98    833.90    829.00     10.00      1.29      0.02     11.42      9.11     -7.80      4.20
  2455518.4168055560439825    -91.28     11.98    881.87    844.00      9.00      1.39      0.02     11.49      9.14     -9.50      3.70
  2455518.4168055560439825    -91.28     11.98    929.84    848.00      8.00      1.50      0.02     11.51      9.16    -15.10      3.60
  2455518.4168055560439825    -91.28     11.98    977.80    853.00      8.00      1.66      0.02     11.49      9.15     -7.80      3.40
  2455518.4168055560439825    -91.28     11.98   1025.77    874.00      9.00      1.74      0.02     11.42      9.15     -8.10      3.90
  2455518.4168055560439825    -91.28     11.98   1073.74    879.00     10.00      1.90      0.03     11.31      9.12    -12.50      4.40
  2455518.4168055560439825    -91.28     11.98   1121.70    914.00     15.00      1.93      0.04     11.21      9.19    -14.70      6.40
  2455518.4168055560439825    -91.28     11.98   1169.67    940.00     19.00      2.06      0.05     11.12      9.24    -17.50      8.40
  2455518.4168055560439825    -91.28     11.98   1217.64    959.00     22.00      2.15      0.07     11.08      9.28      4.00      9.80
  2455518.4168055560439825    -91.28     11.98   1265.60    976.00     31.00      2.25      0.10     10.98      9.33      3.50     13.60
  2455518.4168055560439825    -91.28     11.98   1313.57    953.00     38.00      2.43      0.13     10.85      9.32     -8.70     17.00
  2455518.4168055560439825    -91.28     11.98   1361.54    945.00     43.00      2.48      0.15     10.83      9.38    -12.50     19.50
  2455518.4168055560439825    -91.28     11.98   1409.50    950.00     57.00      2.62      0.20     10.60      9.26     -1.50     24.80
  2455518.4168055560439825    -91.28     11.98   1457.47    927.00     59.00      2.79      0.26     10.70      9.45    -28.50     26.80
  2455518.4168055560439825    -91.28     11.98   1505.44   1040.00     96.00      2.91      0.32     10.27      9.11     -8.20     37.70
  2455518.4168055560439825    -91.28     11.98   1553.41   1072.00    110.00      2.79      0.39     10.65      9.58    105.90     42.70
  2455518.4168055560439825    -91.28     11.98   1601.37   1093.00    109.00      3.16      0.43     10.42      9.39    150.80     45.40
  2455518.4168055560439825    -91.28     11.98   1649.34   1361.00    187.00      2.67      0.50     10.58      9.64    100.60     69.40
  2455518.4168055560439825    -91.28     11.98   1697.31   1508.00    113.00      2.32      0.23     10.59      9.56     76.70     72.60
  2455518.4168055560439825    -91.28     11.98   1745.27   1809.00    358.00      3.08      0.81      9.84      9.04    -94.30    116.30
  2455518.4168055560439825    -91.28     11.98   1793.24   1697.00    503.00      2.82      1.03     10.37      9.77    -59.30    155.80
  2455518.4168055560439825    -91.28     11.98   1841.21   1772.00    641.00      2.01      1.04     10.42      9.87     -6.50    199.50
  2455518.4168055560439825    -91.28     11.98   1889.17   9999.99   9999.99   9999.99   9999.99     10.42   9999.99   9999.99   9999.99
  2455518.4168055560439825    -91.28     11.98   1937.14   1812.00    220.00      3.90      0.66     10.06      9.47    931.40    128.30
  2455518.4168055560439825    -91.28     11.98   1985.11   2120.00   1122.00      3.95      2.64     10.19     10.00   1394.50    388.30
  2455518.4168055560439825    -91.28     11.98   2033.07   9999.99   9999.99   9999.99   9999.99     10.01   9999.99   9999.99   9999.99
  2455518.4168055560439825    -91.28     11.98   2081.04    188.00    168.00      5.91      4.25      9.43      9.53    181.30    292.00
  2455518.4168055560439825    -91.28     11.98   2129.01   1170.00    629.00      6.86      3.71      9.82      9.48   1105.70    296.40
  2455518.4168055560439825    -91.28     11.98   2176.97   9999.99   9999.99   9999.99   9999.99      9.82   9999.99   9999.99   9999.99
  2455518.4168055560439825    -91.28     11.98   2224.94   9999.99   9999.99   9999.99   9999.99      9.82   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    141.62   9999.99   9999.99   9999.99   9999.99     10.15   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    159.61   9999.99   9999.99   9999.99   9999.99     10.53   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    177.60   1040.00     40.00      1.06      0.05     10.88      8.82    -42.20      9.10
  2455518.4188194451853633    178.00     88.00    195.58    858.00     14.00      1.17      0.03     11.07      8.68    -44.30      4.40
  2455518.4188194451853633    178.00     88.00    213.57    834.00      9.00      1.17      0.02     11.25      8.71    -45.30      3.20
  2455518.4188194451853633    178.00     88.00    231.56    826.00     10.00      1.27      0.02     11.33      8.84    -44.80      3.50
  2455518.4188194451853633    178.00     88.00    249.55    832.00      9.00      1.40      0.02     11.35      8.84    -42.80      3.30
  2455518.4188194451853633    178.00     88.00    267.53    850.00      8.00      1.51      0.02     11.31      8.80    -41.40      3.20
  2455518.4188194451853633    178.00     88.00    285.52    872.00      9.00      1.62      0.02     11.26      8.80    -35.50      3.40
  2455518.4188194451853633    178.00     88.00    303.51    886.00      9.00      1.74      0.02     11.21      8.78    -30.40      3.60
  2455518.4188194451853633    178.00     88.00    321.50    889.00     11.00      1.86      0.03     11.13      8.81    -30.30      4.30
  2455518.4188194451853633    178.00     88.00    339.49    896.00     15.00      1.95      0.04     11.02      8.84    -34.70      5.80
  2455518.4188194451853633    178.00     88.00    357.47    922.00     17.00      1.98      0.05     11.07      8.97    -29.10      6.70
  2455518.4188194451853633    178.00     88.00    375.46    921.00     21.00      2.10      0.06     10.93      8.94    -34.10      8.40
  2455518.4188194451853633    178.00     88.00    393.45    960.00     26.00      2.09      0.07     10.92      9.00    -15.70     10.20
  2455518.4188194451853633    178.00     88.00    411.44    982.00     32.00      2.12      0.09     10.94      9.11     -5.60     12.30
  2455518.4188194451853633    178.00     88.00    429.42   1035.00     37.00      2.12      0.09     10.76      8.97     -1.70     13.90
  2455518.4188194451853633    178.00     88.00    447.41   1098.00     51.00      2.06      0.12     10.75      9.09     -0.90     18.80
  2455518.4188194451853633    178.00     88.00    465.40   1194.00     66.00      1.98      0.14     10.74      9.15     -0.80     23.20
  2455518.4188194451853633    178.00     88.00    483.39   1209.00     83.00      2.06      0.18     10.70      9.22     21.00     29.20
  2455518.4188194451853633    178.00     88.00    501.37   1220.00    110.00      2.21      0.25     10.69      9.35     46.90     38.80
  2455518.4188194451853633    178.00     88.00    519.36   1291.00    136.00      2.25      0.27     10.43      9.14     47.20     46.10
  2455518.4188194451853633    178.00     88.00    537.35   1215.00    167.00      2.35      0.40     10.49      9.35     49.80     59.70
  2455518.4188194451853633    178.00     88.00    555.34   1291.00    190.00      2.73      0.49      9.85      8.74     66.20     66.10
  2455518.4188194451853633    178.00     88.00    573.32   1505.00    323.00      1.64      0.45     10.66      9.66     38.10    101.10
  2455518.4188194451853633    178.00     88.00    591.31   1524.00    363.00      1.88      0.54     10.13      9.27    -25.70    140.50
  2455518.4188194451853633    178.00     88.00    609.30   9999.99   9999.99   9999.99   9999.99     10.13   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    627.29   9999.99   9999.99   9999.99   9999.99     10.13   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    645.27    117.00    121.00      5.57      6.17     10.15      9.53   -271.20    116.70
  2455518.4188194451853633    178.00     88.00    663.26   9999.99   9999.99   9999.99   9999.99     10.67   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    681.25   9999.99   9999.99   9999.99   9999.99     10.21   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    699.24     44.00     99.00      4.19      6.86     10.35     10.16   -326.30    329.50
  2455518.4188194451853633    178.00     88.00    717.22    595.00    833.00      8.49     15.45      9.94      9.59  -3581.40    492.40
  2455518.4188194451853633    178.00     88.00    735.21   9999.99   9999.99   9999.99   9999.99      9.94   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    753.20   1143.00    165.00      1.80      0.34     10.36      9.73   -186.60    116.40
  2455518.4188194451853633    178.00     88.00    771.19   9999.99   9999.99   9999.99   9999.99     10.36   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    789.17   9999.99   9999.99   9999.99   9999.99     10.36   9999.99   9999.99   9999.99
  2455518.4188194451853633    178.00     88.00    807.16   9999.99   9999.99   9999.99   9999.99     10.36   9999.99   9999.99   9999.99
  2455518.4210648154839873    -90.00     11.98    450.17    196.00     13.00      1.00      0.00      9.63      8.38    -85.20     20.30
  2455518.4210648154839873    -90.00     11.98    498.14    450.00    108.00      1.00      0.00      9.85      8.60    -11.00     21.30
  2455518.4210648154839873    -90.00     11.98    546.10    675.00    122.00      0.33      0.17      9.82      8.50      2.20     26.00
  2455518.4210648154839873    -90.00     11.98    594.07    776.00    107.00      0.75      0.15     10.04      8.67     27.30     26.80
  2455518.4210648154839873    -90.00     11.98    642.04    840.00     82.00      1.04      0.12     10.17      8.64     20.10     21.40
  2455518.4210648154839873    -90.00     11.98    690.00    932.00     55.00      1.09      0.08     10.62      8.93    -19.20     16.30
  2455518.4210648154839873    -90.00     11.98    737.97    898.00     54.00      1.09      0.09     10.97      9.31    -13.00     19.10
  2455518.4210648154839873    -90.00     11.98    785.94    917.00     66.00      1.03      0.10     11.26      9.67    -13.60     24.30
  2455518.4210648154839873    -90.00     11.98    833.90    976.00     72.00      1.01      0.10     11.45      9.87      4.30     26.00
  2455518.4210648154839873    -90.00     11.98    881.87   1112.00     80.00      0.97      0.10     11.52      9.92     39.10     26.70
  2455518.4210648154839873    -90.00     11.98    929.84   1085.00     70.00      1.10      0.10     11.54      9.94     37.80     25.00
  2455518.4210648154839873    -90.00     11.98    977.80    973.00     46.00      1.38      0.09     11.49      9.82     10.30     18.70
  2455518.4210648154839873    -90.00     11.98   1025.77    937.00     31.00      1.59      0.07     11.39      9.61     -3.60     13.10
  2455518.4210648154839873    -90.00     11.98   1073.74    875.00     18.00      1.86      0.05     11.31      9.37     -8.90      7.80
  2455518.4210648154839873    -90.00     11.98   1121.70    900.00     21.00      1.95      0.06     11.22      9.36     -6.10      9.20
  2455518.4210648154839873    -90.00     11.98   1169.67    950.00     29.00      1.87      0.08     11.12      9.38     13.80     12.50
  2455518.4210648154839873    -90.00     11.98   1217.64   1026.00     43.00      1.79      0.10     11.02      9.42     18.90     18.00
  2455518.4210648154839873    -90.00     11.98   1265.60   1099.00     65.00      1.69      0.13     10.92      9.45      5.50     25.80
  2455518.4210648154839873    -90.00     11.98   1313.57   1111.00     86.00      1.73      0.18     10.80      9.45     22.90     34.00
  2455518.4210648154839873    -90.00     11.98   1361.54   1167.00     96.00      1.82      0.20     10.84      9.54     41.40     37.10
  2455518.4210648154839873    -90.00     11.98   1409.50   1177.00    140.00      1.96      0.31     10.81      9.69     32.20     53.80
  2455518.4210648154839873    -90.00     11.98   1457.47   1166.00    155.00      2.13      0.37     10.63      9.57      8.80     59.90
  2455518.4210648154839873    -90.00     11.98   1505.44   1312.00    227.00      2.31      0.47     10.26      9.31    -33.50     82.00
  2455518.4210648154839873    -90.00     11.98   1553.41   1254.00    255.00      2.17      0.54     10.62      9.77     -4.20     93.90
  2455518.4210648154839873    -90.00     11.98   1601.37   1726.00    463.00      1.49      0.50     10.61      9.77     31.60    139.40
  2455518.4210648154839873    -90.00     11.98   1649.34   9999.99   9999.99   9999.99   9999.99     10.33   9999.99   9999.99   9999.99
  2455518.4210648154839873    -90.00     11.98   1697.31   9999.99   9999.99   9999.99   9999.99     10.70   9999.99   9999.99   9999.99
  2455518.4210648154839873    -90.00     11.98   1745.27   9999.99   9999.99   9999.99   9999.99     10.70   9999.99   9999.99   9999.99
  2455518.4210648154839873    -90.00     11.98   1793.24   9999.99   9999.99   9999.99   9999.99     10.30   9999.99   9999.99   9999.99
  2455518.4210648154839873    -90.00     11.98   1841.21   9999.99   9999.99   9999.99   9999.99     10.69   9999.99   9999.99   9999.99
  2455518.4210648154839873    -90.00     11.98   1889.17   9999.99   9999.99   9999.99   9999.99     10.13   9999.99   9999.99   9999.99
  2455518.4210648154839873    -90.00     11.98   1937.14    919.00    360.00      2.59      1.23     10.34      9.77  -1233.40    159.60
  2455518.4210648154839873    -90.00     11.98   1985.11    362.00    391.00      5.32      5.29     10.70     10.28  -1326.00     61.60
  2455518.4210648154839873    -90.00     11.98   2033.07   9999.99   9999.99   9999.99   9999.99     10.70   9999.99   9999.99   9999.99
  2455518.4210648154839873    -90.00     11.98   2081.04    646.00    389.00      1.57      0.98     10.27      9.83    924.60    316.90
  2455518.4210648154839873    -90.00     11.98   2129.01    548.00    200.00      1.12      0.49     10.57      9.89    238.40    177.50
  2455518.4210648154839873    -90.00     11.98   2176.97   2618.00   1154.00      0.39      0.48     10.62     10.05     33.60    460.90
  2455518.4210648154839873    -90.00     11.98   2224.94   9999.99   9999.99   9999.99   9999.99     10.24   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98    450.17    577.00    350.00      1.00      0.00      9.55      8.33     24.40      8.80
  2455518.4215509262867272    -90.00     11.98    498.14    920.00    659.00      1.00      0.00      9.83      8.68     28.80     13.10
  2455518.4215509262867272    -90.00     11.98    546.10   9999.99   9999.99   9999.99   9999.99      9.79   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98    594.07    884.00    106.00      0.50      0.11      9.91      8.41    -14.00     20.60
  2455518.4215509262867272    -90.00     11.98    642.04   1215.00     90.00      0.53      0.07     10.23      8.53     11.20     15.90
  2455518.4215509262867272    -90.00     11.98    690.00   1047.00     34.00      0.87      0.04     10.64      8.65      5.60      8.90
  2455518.4215509262867272    -90.00     11.98    737.97    910.00     20.00      1.03      0.03     10.96      8.84     -0.20      6.80
  2455518.4215509262867272    -90.00     11.98    785.94    901.00     23.00      1.05      0.04     11.23      9.20     -5.20      8.50
  2455518.4215509262867272    -90.00     11.98    833.90    912.00     34.00      1.11      0.06     11.41      9.57      5.40     13.40
  2455518.4215509262867272    -90.00     11.98    881.87    938.00     44.00      1.19      0.08     11.51      9.78     12.20     17.20
  2455518.4215509262867272    -90.00     11.98    929.84   1018.00     55.00      1.20      0.09     11.53      9.86     36.90     20.70
  2455518.4215509262867272    -90.00     11.98    977.80   1038.00     58.00      1.29      0.10     11.49      9.87     46.70     22.20
  2455518.4215509262867272    -90.00     11.98   1025.77   1020.00     52.00      1.44      0.10     11.43      9.81     28.50     20.60
  2455518.4215509262867272    -90.00     11.98   1073.74   1009.00     38.00      1.61      0.08     11.30      9.59     13.40     15.30
  2455518.4215509262867272    -90.00     11.98   1121.70    953.00     20.00      1.89      0.05     11.19      9.28     -6.80      8.50
  2455518.4215509262867272    -90.00     11.98   1169.67    978.00     21.00      1.96      0.06     11.09      9.23    -20.90      9.20
  2455518.4215509262867272    -90.00     11.98   1217.64    982.00     23.00      2.12      0.06     11.00      9.20    -29.50      9.80
  2455518.4215509262867272    -90.00     11.98   1265.60    959.00     28.00      2.30      0.09     10.91      9.24    -16.90     12.30
  2455518.4215509262867272    -90.00     11.98   1313.57   1011.00     41.00      2.28      0.13     10.88      9.35    -35.00     17.60
  2455518.4215509262867272    -90.00     11.98   1361.54   1016.00     53.00      2.41      0.17     10.77      9.35    -42.90     22.00
  2455518.4215509262867272    -90.00     11.98   1409.50   1001.00     69.00      2.54      0.23     10.73      9.45    -35.30     28.40
  2455518.4215509262867272    -90.00     11.98   1457.47   1048.00     95.00      2.52      0.31     10.60      9.43    -64.00     38.70
  2455518.4215509262867272    -90.00     11.98   1505.44   1251.00    140.00      2.15      0.30     10.59      9.48    -68.50     52.10
  2455518.4215509262867272    -90.00     11.98   1553.41   1533.00    245.00      1.54      0.34     10.64      9.61    -49.10     82.90
  2455518.4215509262867272    -90.00     11.98   1601.37   1664.00    344.00      1.39      0.40     10.56      9.60     47.90    109.60
  2455518.4215509262867272    -90.00     11.98   1649.34   2013.00    559.00      1.21      0.44     10.52      9.64    128.10    152.50
  2455518.4215509262867272    -90.00     11.98   1697.31   2002.00    548.00      1.46      0.51     10.44      9.58    148.00    154.10
  2455518.4215509262867272    -90.00     11.98   1745.27   2136.00    543.00      1.75      0.60     10.44      9.66     30.40    162.40
  2455518.4215509262867272    -90.00     11.98   1793.24   2089.00    554.00      1.84      0.66     10.43      9.68    116.40    168.00
  2455518.4215509262867272    -90.00     11.98   1841.21   1780.00    530.00      3.07      1.07     10.28      9.69    -64.30    169.70
  2455518.4215509262867272    -90.00     11.98   1889.17   9999.99   9999.99   9999.99   9999.99     10.28   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98   1937.14   9999.99   9999.99   9999.99   9999.99     10.69   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98   1985.11   9999.99   9999.99   9999.99   9999.99     10.32   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98   2033.07   9999.99   9999.99   9999.99   9999.99     10.32   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98   2081.04   9999.99   9999.99   9999.99   9999.99     10.00   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98   2129.01   9999.99   9999.99   9999.99   9999.99     10.00   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98   2176.97   9999.99   9999.99   9999.99   9999.99     10.00   9999.99   9999.99   9999.99
  2455518.4215509262867272    -90.00     11.98   2224.94   9999.99   9999.99   9999.99   9999.99     10.00   9999.99   9999.99   9999.99
  2455518.4222453706897795    -90.00     11.98    450.17     48.00      3.00      1.00      0.00      9.65      8.28     -6.00     12.30
  2455518.4222453706897795    -90.00     11.98    498.14    515.00    218.00      1.00      0.00      9.54      8.33     14.80     13.40
  2455518.4222453706897795    -90.00     11.98    546.10    780.00    170.00      0.16      0.14      9.82      8.48      0.30     23.10
  2455518.4222453706897795    -90.00     11.98    594.07    801.00     99.00      0.60      0.13      9.98      8.52      8.90     22.10
  2455518.4222453706897795    -90.00     11.98    642.04    992.00     77.00      0.80      0.09     10.29      8.67     16.40     18.00
  2455518.4222453706897795    -90.00     11.98    690.00   1016.00     35.00      0.92      0.04     10.65      8.69     -7.40      9.40
  2455518.4222453706897795    -90.00     11.98    737.97    882.00     15.00      1.07      0.02     11.01      8.78    -20.00      5.20
  2455518.4222453706897795    -90.00     11.98    785.94    846.00     12.00      1.11      0.02     11.25      8.98    -23.40      4.70
  2455518.4222453706897795    -90.00     11.98    833.90    846.00     10.00      1.18      0.02     11.43      9.10    -19.60      4.00
  2455518.4222453706897795    -90.00     11.98    881.87    846.00     10.00      1.31      0.02     11.51      9.19    -17.50      4.20
  2455518.4222453706897795    -90.00     11.98    929.84    858.00      9.00      1.42      0.02     11.51      9.20    -17.40      4.00
  2455518.4222453706897795    -90.00     11.98    977.80    872.00     11.00      1.54      0.03     11.49      9.27    -11.20      4.70
  2455518.4222453706897795    -90.00     11.98   1025.77    863.00     10.00      1.76      0.03     11.41      9.22     -7.70      4.70
  2455518.4222453706897795    -90.00     11.98   1073.74    886.00     13.00      1.85      0.04     11.32      9.23    -13.30      5.60
  2455518.4222453706897795    -90.00     11.98   1121.70    898.00     17.00      2.03      0.05     11.20      9.26     -8.20      7.30
  2455518.4222453706897795    -90.00     11.98   1169.67    914.00     18.00      2.17      0.06     11.11      9.24    -15.70      8.10
  2455518.4222453706897795    -90.00     11.98   1217.64    929.00     22.00      2.29      0.07     11.03      9.26     -8.30      9.80
  2455518.4222453706897795    -90.00     11.98   1265.60    926.00     26.00      2.48      0.10     10.99      9.34      5.70     12.00
  2455518.4222453706897795    -90.00     11.98   1313.57    864.00     28.00      2.87      0.13     10.86      9.31     22.80     13.30
  2455518.4222453706897795    -90.00     11.98   1361.54    890.00     36.00      2.86      0.16     10.74      9.28     31.30     16.80
  2455518.4222453706897795    -90.00     11.98   1409.50    937.00     59.00      2.74      0.23     10.70      9.40     40.40     25.20
  2455518.4222453706897795    -90.00     11.98   1457.47    866.00     61.00      3.01      0.28     10.74      9.51     34.40     28.20
  2455518.4222453706897795    -90.00     11.98   1505.44    928.00     72.00      3.04      0.35     10.56      9.41     -6.20     32.70
  2455518.4222453706897795    -90.00     11.98   1553.41   1151.00    131.00      2.41      0.38     10.45      9.41    -44.20     50.80
  2455518.4222453706897795    -90.00     11.98   1601.37   9999.99   9999.99   9999.99   9999.99     10.45   9999.99   9999.99   9999.99
  2455518.4222453706897795    -90.00     11.98   1649.34   1307.00    233.00      2.26      0.53     10.57      9.85     19.60     90.20
